frame_idx,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67
336,1578.583251953125,1585.9041748046875,1600.166259765625,1620.6822509765625,1653.56298828125,1707.11669921875,1775.2222900390625,1851.77587890625,1953.4906005859375,2070.95751953125,2187.7744140625,2299.934326171875,2390.920654296875,2448.60986328125,2485.4638671875,2519.16748046875,2550.212890625,1591.2159423828125,1642.863525390625,1725.480712890625,1811.04248046875,1898.787353515625,2010.85205078125,2112.300537109375,2219.640625,2326.663330078125,2403.2373046875,1944.7674560546875,1932.709716796875,1919.0911865234375,1906.493408203125,1835.04345703125,1876.9737548828125,1922.643310546875,1978.258544921875,2035.08349609375,1680.57275390625,1731.5150146484375,1791.814453125,1844.9310302734375,1786.3623046875,1725.2421875,2095.44921875,2150.7548828125,2214.15478515625,2272.65283203125,2217.65625,2152.838623046875,1797.0888671875,1850.44580078125,1898.409912109375,1938.01953125,1983.5909423828125,2064.4921875,2165.49951171875,2072.709716796875,1992.1888427734375,1943.802001953125,1900.205078125,1855.8914794921875,1824.1417236328125,1897.82080078125,1939.689453125,1986.617919921875,2137.8330078125,1989.779052734375,1942.308349609375,1900.721435546875,631.2366333007812,772.9293212890625,900.966796875,1027.2025146484375,1148.133544921875,1262.3150634765625,1370.889892578125,1458.4451904296875,1494.7789306640625,1486.7314453125,1427.3416748046875,1341.6287841796875,1231.391845703125,1097.4027099609375,949.48291015625,791.1083984375,619.9064331054688,606.2532348632812,530.09326171875,522.4612426757812,537.447509765625,560.0054321289062,573.1170654296875,535.7800903320312,520.3125610351562,541.7320556640625,620.21044921875,679.4462890625,784.8707275390625,887.5997314453125,994.4069213867188,1022.1688842773438,1043.62939453125,1061.762939453125,1046.0029296875,1031.6519775390625,695.5491943359375,666.222412109375,668.6345825195312,716.4686279296875,728.8961791992188,725.8193359375,721.7710571289062,677.048095703125,676.6286010742188,706.634521484375,736.55419921875,737.2108764648438,1120.66455078125,1120.8765869140625,1119.7215576171875,1131.583740234375,1120.418701171875,1126.5416259765625,1125.8929443359375,1181.716064453125,1205.718994140625,1207.431884765625,1198.1895751953125,1171.776123046875,1128.6654052734375,1146.187255859375,1155.42138671875,1149.557861328125,1131.50537109375,1152.6612548828125,1152.64697265625,1141.985595703125
337,1574.7369384765625,1581.7828369140625,1595.3712158203125,1616.4503173828125,1650.2911376953125,1705.1414794921875,1774.1925048828125,1851.033447265625,1952.43701171875,2070.712890625,2186.33544921875,2299.203125,2391.64453125,2450.02197265625,2487.00146484375,2520.42822265625,2551.3359375,1588.8720703125,1641.653564453125,1724.507080078125,1810.388916015625,1898.19873046875,2010.4752197265625,2111.53857421875,2218.763916015625,2326.04443359375,2403.35107421875,1943.7740478515625,1931.5888671875,1917.762939453125,1904.957763671875,1833.280029296875,1875.421875,1920.921630859375,1976.946533203125,2034.4544677734375,1677.8226318359375,1729.423583984375,1789.3614501953125,1842.702880859375,1783.7293701171875,1722.931884765625,2094.829833984375,2150.148681640625,2213.428955078125,2272.47998046875,2216.95263671875,2152.3115234375,1792.3929443359375,1848.079345703125,1896.58203125,1936.430908203125,1981.705078125,2063.380126953125,2167.15185546875,2071.698486328125,1990.2720947265625,1942.0113525390625,1897.9931640625,1853.333984375,1820.24609375,1896.0106201171875,1938.05859375,1984.722412109375,2138.918701171875,1987.82763671875,1940.6171875,1898.7705078125,632.1197509765625,773.9921264648438,902.0980224609375,1029.10693359375,1150.078857421875,1264.039306640625,1372.0072021484375,1459.744873046875,1495.5650634765625,1486.9642333984375,1427.050537109375,1342.3658447265625,1232.4541015625,1098.2119140625,950.0931396484375,791.3919067382812,619.7633666992188,606.0100708007812,530.6092529296875,523.9173583984375,539.6925659179688,563.7433471679688,577.4315185546875,539.0730590820312,522.2650146484375,543.2443237304688,621.525634765625,681.6839599609375,787.0299072265625,889.5169677734375,995.9393310546875,1023.8037109375,1045.137939453125,1063.55810546875,1048.2239990234375,1034.222412109375,697.2791748046875,668.1925048828125,670.8240356445312,718.7937622070312,730.91259765625,727.588134765625,724.1327514648438,679.5704956054688,679.3012084960938,708.8688354492188,738.7662353515625,739.399658203125,1118.9759521484375,1120.96240234375,1120.826416015625,1133.337646484375,1122.4566650390625,1127.69384765625,1125.5784912109375,1180.8907470703125,1205.7666015625,1207.32080078125,1197.799072265625,1171.791015625,1127.8875732421875,1147.744140625,1157.4293212890625,1151.521240234375,1131.76220703125,1152.252685546875,1152.8258056640625,1141.825927734375
338,1574.190673828125,1581.1993408203125,1595.302978515625,1616.5970458984375,1649.82080078125,1704.36328125,1773.02734375,1849.484619140625,1951.1044921875,2068.91796875,2184.79052734375,2297.2685546875,2389.55322265625,2447.746337890625,2484.52099609375,2518.193115234375,2548.99169921875,1589.83154296875,1642.6656494140625,1725.5267333984375,1811.23681640625,1898.57763671875,2010.6859130859375,2112.28515625,2219.235107421875,2325.810546875,2402.41650390625,1943.065185546875,1930.84423828125,1916.955322265625,1904.260986328125,1831.91650390625,1874.4674072265625,1920.23291015625,1976.5465087890625,2034.2294921875,1679.2552490234375,1731.3583984375,1790.123046875,1841.9521484375,1784.0380859375,1724.5875244140625,2094.3564453125,2149.545654296875,2211.593017578125,2270.06201171875,2214.8046875,2151.330078125,1790.586181640625,1845.961181640625,1894.623291015625,1935.1995849609375,1982.038818359375,2063.599609375,2167.190673828125,2071.644775390625,1990.521484375,1940.875244140625,1896.00537109375,1851.3408203125,1818.290283203125,1893.814453125,1936.7724609375,1984.7802734375,2139.1240234375,1988.122802734375,1939.53759765625,1896.765380859375,631.4373779296875,773.7206420898438,902.0432739257812,1028.738037109375,1149.161865234375,1263.0181884765625,1371.8087158203125,1460.6953125,1496.1761474609375,1488.594482421875,1428.386962890625,1341.37890625,1231.0634765625,1096.9310302734375,948.491455078125,789.8345947265625,617.7001953125,605.7021484375,529.5675048828125,521.6405029296875,537.2215576171875,561.4742431640625,576.0911865234375,537.8973388671875,520.7494506835938,542.942138671875,621.853515625,679.4253540039062,785.7459106445312,888.969970703125,995.9107666015625,1023.5169677734375,1044.8052978515625,1063.356201171875,1047.760986328125,1033.71337890625,695.2774658203125,667.2666015625,670.1292724609375,717.173828125,727.7794799804688,724.1217041015625,721.9622802734375,677.9583740234375,677.6212158203125,706.72998046875,735.139892578125,735.7449340820312,1116.7880859375,1119.435302734375,1120.126708984375,1132.919921875,1121.8631591796875,1126.8419189453125,1124.05224609375,1178.514404296875,1203.547119140625,1205.3948974609375,1196.021240234375,1169.979736328125,1126.1875,1146.5482177734375,1156.42578125,1150.8240966796875,1130.1904296875,1151.9554443359375,1152.759765625,1141.427978515625
339,1569.3765869140625,1577.10888671875,1591.34033203125,1612.00634765625,1645.3370361328125,1701.1705322265625,1771.672119140625,1849.56884765625,1951.814208984375,2070.601318359375,2186.35107421875,2297.0830078125,2387.666748046875,2444.03173828125,2479.81689453125,2513.12744140625,2543.92626953125,1589.58984375,1643.687255859375,1727.469482421875,1814.0836181640625,1902.0343017578125,2008.33544921875,2109.1767578125,2215.443359375,2321.656982421875,2398.645751953125,1942.8428955078125,1930.758056640625,1917.1380615234375,1904.66015625,1831.7373046875,1874.608642578125,1920.726318359375,1976.761962890625,2034.30810546875,1680.946533203125,1731.9686279296875,1788.9556884765625,1840.87890625,1783.0496826171875,1725.483642578125,2093.35888671875,2147.49462890625,2208.20947265625,2266.1943359375,2211.099609375,2149.16650390625,1787.478759765625,1843.55224609375,1892.6636962890625,1934.58349609375,1982.190185546875,2063.04833984375,2166.388427734375,2070.99462890625,1990.35205078125,1939.7568359375,1893.458740234375,1848.9644775390625,1814.93603515625,1891.868408203125,1936.30029296875,1984.998779296875,2138.28076171875,1987.828857421875,1938.3663330078125,1894.2864990234375,624.3756103515625,768.7636108398438,899.443359375,1028.27685546875,1150.995361328125,1266.162353515625,1375.7283935546875,1462.328125,1495.8197021484375,1486.09521484375,1424.147216796875,1334.0303955078125,1222.4591064453125,1088.310302734375,942.097900390625,784.7742309570312,613.9912719726562,602.8643188476562,526.6428833007812,517.50927734375,531.6378784179688,556.1757202148438,571.8297119140625,533.9761352539062,516.75341796875,538.5238037109375,617.1714477539062,675.3569946289062,781.371337890625,884.4166870117188,991.4810791015625,1020.14990234375,1041.265625,1060.0006103515625,1043.883056640625,1029.1837158203125,691.9646606445312,665.4010620117188,667.7063598632812,712.0772705078125,722.1883544921875,718.92236328125,716.1900024414062,674.1407470703125,674.175048828125,700.9844360351562,728.28369140625,728.8330688476562,1112.600830078125,1115.510009765625,1116.41455078125,1128.8411865234375,1117.830322265625,1122.2764892578125,1118.4998779296875,1172.5306396484375,1197.97265625,1200.2908935546875,1190.777099609375,1165.0689697265625,1121.741455078125,1142.8953857421875,1152.689453125,1146.8974609375,1124.838623046875,1146.7982177734375,1148.145751953125,1136.748046875
340,1567.4744873046875,1575.2391357421875,1589.794677734375,1609.80029296875,1643.254638671875,1700.023681640625,1771.7501220703125,1851.2364501953125,1954.8450927734375,2075.7060546875,2192.12451171875,2303.174072265625,2393.1591796875,2448.34521484375,2482.65478515625,2515.162841796875,2545.82421875,1586.2518310546875,1640.4169921875,1725.0426025390625,1812.367431640625,1900.67822265625,2006.358154296875,2107.95751953125,2215.457275390625,2322.7978515625,2400.231201171875,1941.996337890625,1930.1387939453125,1916.792236328125,1904.536865234375,1831.502197265625,1874.362548828125,1920.223388671875,1976.5208740234375,2034.3504638671875,1677.0716552734375,1728.37841796875,1786.87646484375,1839.4228515625,1780.947265625,1721.91796875,2092.8173828125,2147.20703125,2209.0234375,2267.75390625,2212.13525390625,2149.197265625,1787.8599853515625,1845.17724609375,1894.629150390625,1935.4822998046875,1982.5328369140625,2064.25537109375,2168.36865234375,2072.548828125,1991.082275390625,1941.1796875,1895.826416015625,1850.7431640625,1815.79541015625,1893.739013671875,1937.1888427734375,1985.2901611328125,2139.95703125,1988.4132080078125,1939.4761962890625,1896.630615234375,620.0745849609375,763.8380126953125,895.983642578125,1025.3017578125,1149.993408203125,1266.1102294921875,1376.128173828125,1462.0714111328125,1495.196044921875,1484.7691650390625,1422.900390625,1332.0631103515625,1219.355712890625,1084.05908203125,937.3345336914062,780.2255249023438,609.1266479492188,601.1759643554688,523.067626953125,513.2398071289062,528.562255859375,553.8004150390625,569.0209350585938,529.0896606445312,511.9968566894531,534.355712890625,614.2010498046875,670.2642211914062,776.45556640625,879.1705322265625,986.1961059570312,1017.3035888671875,1037.894287109375,1056.0308837890625,1040.3028564453125,1026.5726318359375,689.1643676757812,661.52685546875,664.2892456054688,709.919921875,720.3055419921875,717.0250244140625,713.3081665039062,669.4219970703125,669.4972534179688,697.202880859375,724.9161987304688,725.8792724609375,1110.984130859375,1112.571533203125,1113.4930419921875,1125.760009765625,1114.64013671875,1119.336669921875,1115.4542236328125,1169.40625,1194.9732666015625,1197.158935546875,1187.76806640625,1162.791015625,1120.02001953125,1140.2198486328125,1150.013916015625,1143.9942626953125,1121.7554931640625,1144.135498046875,1145.20263671875,1133.947265625
341,1565.0166015625,1573.3001708984375,1587.938720703125,1608.11962890625,1641.682861328125,1698.4881591796875,1769.8779296875,1850.141845703125,1954.4664306640625,2076.729736328125,2194.107177734375,2305.3115234375,2394.80078125,2448.583740234375,2482.26220703125,2515.0185546875,2546.1494140625,1582.03125,1637.2890625,1721.9310302734375,1809.547119140625,1898.69140625,2007.697998046875,2109.328857421875,2216.7265625,2323.531494140625,2401.484375,1941.808349609375,1930.3466796875,1917.4422607421875,1905.3797607421875,1830.882568359375,1874.173583984375,1920.38525390625,1976.717041015625,2034.5269775390625,1674.013916015625,1725.6170654296875,1785.102294921875,1837.9952392578125,1779.09423828125,1719.0068359375,2092.420654296875,2147.189697265625,2209.744873046875,2269.364013671875,2213.279052734375,2149.75634765625,1786.1280517578125,1843.6229248046875,1894.0926513671875,1935.01123046875,1982.3775634765625,2064.46484375,2168.440185546875,2072.75732421875,1990.8331298828125,1940.59130859375,1894.991943359375,1849.06005859375,1813.88037109375,1893.12109375,1936.7674560546875,1985.347412109375,2139.6181640625,1988.23388671875,1938.933837890625,1895.791259765625,617.2315673828125,760.653076171875,892.3377075195312,1021.6907958984375,1146.7259521484375,1264.111572265625,1375.2078857421875,1461.21484375,1494.8223876953125,1483.701904296875,1420.6138916015625,1328.949951171875,1215.232421875,1078.6494140625,931.984375,776.544921875,606.238525390625,598.23486328125,520.9943237304688,511.1250305175781,525.0142822265625,549.009765625,563.8909912109375,524.1947021484375,507.97760009765625,530.3057861328125,609.3888549804688,666.4485473632812,772.072021484375,874.4337768554688,981.3231201171875,1013.50390625,1033.5709228515625,1051.6485595703125,1036.239013671875,1022.8739013671875,686.3612670898438,658.3614501953125,661.1455688476562,707.6171875,718.39501953125,715.0769653320312,710.2734985351562,665.1991577148438,665.0091552734375,693.0287475585938,721.8157348632812,723.00244140625,1107.6910400390625,1108.9791259765625,1109.292236328125,1121.660888671875,1110.3880615234375,1115.857177734375,1111.6826171875,1166.08154296875,1192.472900390625,1194.697021484375,1185.131591796875,1159.34375,1116.68896484375,1137.1119384765625,1147.0140380859375,1140.76318359375,1118.14453125,1141.733154296875,1142.917724609375,1131.5003662109375
342,1565.955322265625,1573.9033203125,1588.119873046875,1607.6109619140625,1641.0430908203125,1698.326416015625,1770.5736083984375,1850.685791015625,1955.228759765625,2076.997314453125,2193.8173828125,2304.6279296875,2394.648681640625,2449.0205078125,2482.7138671875,2514.740234375,2545.12158203125,1579.4193115234375,1632.5556640625,1717.0240478515625,1804.2879638671875,1893.753173828125,2006.6080322265625,2108.62548828125,2216.004638671875,2322.666015625,2399.825439453125,1939.3583984375,1928.6026611328125,1916.2646484375,1904.6868896484375,1830.1141357421875,1873.4542236328125,1919.5379638671875,1975.6534423828125,2033.22216796875,1671.2076416015625,1723.327880859375,1783.0849609375,1836.045654296875,1777.420166015625,1716.969482421875,2090.630859375,2145.84716796875,2208.69921875,2268.268310546875,2212.3505859375,2148.5546875,1784.3487548828125,1841.776123046875,1893.16015625,1934.5875244140625,1982.406005859375,2065.336669921875,2168.76318359375,2074.02490234375,1991.431640625,1940.929443359375,1894.880615234375,1847.6798095703125,1812.23974609375,1892.26318359375,1936.4013671875,1985.4140625,2139.856689453125,1988.615966796875,1939.010009765625,1895.34130859375,613.5347290039062,756.2930908203125,886.93896484375,1015.755859375,1140.7242431640625,1259.368408203125,1371.905029296875,1462.438720703125,1497.2637939453125,1485.631591796875,1420.66015625,1328.190673828125,1213.4185791015625,1075.81689453125,928.2158203125,771.4767456054688,599.992431640625,597.9710693359375,519.4002685546875,510.15997314453125,524.8678588867188,547.6485595703125,559.97412109375,520.1049194335938,503.084228515625,525.374267578125,605.4417724609375,664.2897338867188,769.6419067382812,872.0794677734375,978.9083251953125,1011.4373168945312,1031.5396728515625,1049.7254638671875,1033.7978515625,1020.432861328125,684.7615966796875,657.09326171875,659.1666259765625,705.2614135742188,716.7741088867188,713.7081909179688,707.51806640625,662.8322143554688,662.27734375,690.4588623046875,719.4134521484375,720.4765014648438,1105.56982421875,1106.57421875,1106.692138671875,1119.258056640625,1107.708740234375,1112.72412109375,1109.022705078125,1166.057373046875,1193.748779296875,1196.383544921875,1186.8497314453125,1160.138427734375,1114.893798828125,1134.452392578125,1144.90234375,1137.9013671875,1115.211181640625,1141.68359375,1143.5701904296875,1131.860107421875
343,1570.70068359375,1578.352294921875,1592.21337890625,1611.3070068359375,1643.61865234375,1700.778564453125,1772.23876953125,1851.298583984375,1955.152587890625,2076.223388671875,2193.919677734375,2306.82861328125,2399.34716796875,2455.090087890625,2488.35205078125,2518.33837890625,2547.205078125,1579.2764892578125,1630.248779296875,1713.124755859375,1798.1728515625,1886.3544921875,2004.948974609375,2107.54150390625,2214.619384765625,2320.999755859375,2398.160400390625,1936.167236328125,1925.0291748046875,1912.33154296875,1900.1522216796875,1827.012451171875,1870.317626953125,1916.2965087890625,1972.61328125,2030.2337646484375,1669.9393310546875,1721.4263916015625,1781.111328125,1833.91455078125,1776.09814453125,1715.599853515625,2089.63037109375,2144.583984375,2207.468017578125,2267.4541015625,2211.254150390625,2147.630859375,1783.62548828125,1840.3790283203125,1890.881591796875,1931.86572265625,1979.9176025390625,2063.64697265625,2168.078857421875,2072.65576171875,1989.358154296875,1938.6163330078125,1893.13720703125,1846.6527099609375,1811.7021484375,1890.02392578125,1933.6156005859375,1983.0858154296875,2138.76220703125,1986.5181884765625,1936.524169921875,1893.477783203125,616.8207397460938,756.9982299804688,885.3070068359375,1011.5519409179688,1135.8218994140625,1253.6748046875,1365.975341796875,1459.1456298828125,1495.532470703125,1484.72705078125,1419.0809326171875,1327.437255859375,1212.920166015625,1074.7535400390625,926.101806640625,769.1231689453125,596.177490234375,597.8607177734375,519.6561279296875,511.9422607421875,527.7857055664062,548.5398559570312,558.8369140625,518.6088256835938,500.9884033203125,522.8599243164062,602.6566772460938,665.141845703125,769.9883422851562,872.0612182617188,978.1802978515625,1010.1092529296875,1031.279296875,1049.855224609375,1033.614013671875,1020.156005859375,685.15673828125,657.6539916992188,659.13818359375,704.800537109375,716.7362060546875,714.103271484375,705.613037109375,662.0228881835938,661.0331420898438,688.960693359375,718.13916015625,719.3985595703125,1104.31884765625,1106.82470703125,1107.338134765625,1119.8704833984375,1108.329833984375,1112.9117431640625,1107.6632080078125,1165.4677734375,1194.070556640625,1196.649658203125,1187.2542724609375,1160.30712890625,1114.433349609375,1134.2706298828125,1144.821044921875,1137.4918212890625,1113.8714599609375,1140.614013671875,1142.86669921875,1131.4381103515625
344,1571.0888671875,1578.902099609375,1593.3363037109375,1613.0885009765625,1645.7298583984375,1702.935791015625,1774.66845703125,1852.702392578125,1955.817626953125,2075.759765625,2192.917236328125,2306.696044921875,2399.19091796875,2455.897705078125,2490.643310546875,2520.376220703125,2548.39697265625,1578.3521728515625,1629.153076171875,1711.0653076171875,1795.52099609375,1882.364990234375,2002.5216064453125,2105.08447265625,2212.48974609375,2319.217041015625,2397.115234375,1934.2783203125,1922.988525390625,1909.94677734375,1897.35791015625,1824.88232421875,1868.333251953125,1914.8245849609375,1971.237548828125,2029.1785888671875,1669.216552734375,1720.5712890625,1780.22705078125,1833.699462890625,1775.567138671875,1714.9127197265625,2087.71728515625,2143.60888671875,2206.42333984375,2267.0283203125,2210.24365234375,2146.591796875,1782.515625,1838.72119140625,1888.758056640625,1930.74560546875,1979.6136474609375,2064.462158203125,2169.67919921875,2073.494384765625,1989.363037109375,1937.656982421875,1891.0413818359375,1845.2802734375,1810.294921875,1887.942138671875,1932.570556640625,1982.66015625,2140.516357421875,1986.521484375,1935.7022705078125,1891.54150390625,620.55810546875,760.8349609375,889.120361328125,1015.5404052734375,1139.1331787109375,1255.5821533203125,1365.902099609375,1458.454345703125,1495.22216796875,1484.6090087890625,1419.5157470703125,1330.3123779296875,1216.966064453125,1079.101318359375,928.8425903320312,770.4562377929688,596.2064208984375,596.2088012695312,519.9791259765625,512.668212890625,527.9102172851562,548.247314453125,558.1255493164062,518.021240234375,500.0264587402344,521.5633544921875,600.4210815429688,665.0388793945312,770.0419921875,872.011474609375,978.281982421875,1009.7465209960938,1031.371337890625,1049.9208984375,1034.025390625,1020.5169677734375,686.259521484375,658.2156372070312,659.66357421875,705.3631591796875,717.6146240234375,715.0682983398438,706.1802368164062,662.673828125,661.8221435546875,689.3938598632812,718.727783203125,719.9444580078125,1104.7200927734375,1106.2652587890625,1106.746337890625,1119.6632080078125,1108.147216796875,1112.899658203125,1108.632080078125,1168.050537109375,1196.802001953125,1198.61279296875,1188.7947998046875,1161.099609375,1114.8502197265625,1133.934814453125,1144.803466796875,1137.90234375,1114.70263671875,1142.47998046875,1144.39794921875,1132.6754150390625
345,1575.2353515625,1582.438232421875,1597.180419921875,1618.810302734375,1652.4622802734375,1710.0391845703125,1781.85205078125,1857.276611328125,1958.1043701171875,2075.664306640625,2191.490966796875,2304.828125,2397.7724609375,2455.400390625,2491.013427734375,2521.2431640625,2548.9716796875,1579.0372314453125,1629.7431640625,1710.39013671875,1793.392822265625,1877.620849609375,2002.01953125,2104.07958984375,2211.66064453125,2318.609375,2397.556396484375,1932.9541015625,1921.826904296875,1908.771728515625,1896.1337890625,1824.1357421875,1867.5947265625,1914.463134765625,1970.8671875,2028.744140625,1668.293701171875,1719.517822265625,1779.48486328125,1833.044189453125,1774.8935546875,1713.77783203125,2086.48486328125,2143.586669921875,2206.74658203125,2267.071533203125,2210.6376953125,2146.311279296875,1782.4976806640625,1837.0150146484375,1887.3863525390625,1930.057373046875,1979.58837890625,2066.15869140625,2171.779296875,2075.450927734375,1989.279052734375,1936.631103515625,1889.2491455078125,1843.3131103515625,1810.78271484375,1886.408935546875,1931.682373046875,1982.47021484375,2142.65087890625,1986.607421875,1935.025390625,1889.9642333984375,624.483642578125,764.2425537109375,893.1851806640625,1019.3653564453125,1142.2786865234375,1258.3558349609375,1368.2188720703125,1461.19677734375,1498.3216552734375,1487.95751953125,1422.7796630859375,1333.93359375,1219.87060546875,1081.2977294921875,929.7391357421875,769.961669921875,595.1895751953125,596.1452026367188,521.5172119140625,514.6943359375,530.8705444335938,551.49072265625,560.6412963867188,519.9981689453125,500.6864929199219,520.8512573242188,598.7989501953125,666.6676025390625,772.282958984375,874.8580322265625,981.9080810546875,1011.38525390625,1033.42041015625,1052.269775390625,1035.9681396484375,1022.0909423828125,686.7399291992188,659.7409057617188,661.2953491210938,706.8809204101562,719.5147094726562,716.8381958007812,708.05078125,664.51416015625,663.2870483398438,689.7689819335938,720.9581909179688,722.3736572265625,1104.7532958984375,1106.2998046875,1107.34814453125,1121.037841796875,1109.39404296875,1114.431884765625,1110.0377197265625,1178.67626953125,1209.9921875,1211.743408203125,1201.43408203125,1169.238525390625,1115.707275390625,1134.985595703125,1146.6270751953125,1139.6395263671875,1116.529052734375,1153.1871337890625,1155.4359130859375,1142.5361328125
346,1581.742919921875,1589.01220703125,1603.84521484375,1624.6845703125,1658.2005615234375,1715.2041015625,1784.1578369140625,1857.15771484375,1957.350830078125,2074.521728515625,2189.333740234375,2301.537841796875,2394.882080078125,2453.80615234375,2490.6162109375,2522.890380859375,2551.062255859375,1581.644775390625,1632.27001953125,1712.77001953125,1795.7412109375,1880.161865234375,2004.2412109375,2106.17333984375,2214.250244140625,2321.5576171875,2400.6826171875,1934.28173828125,1922.9443359375,1909.632080078125,1896.7547607421875,1823.85595703125,1867.807373046875,1915.22509765625,1972.369384765625,2030.8592529296875,1669.1163330078125,1720.545654296875,1780.523193359375,1834.173583984375,1775.880859375,1714.9769287109375,2088.814697265625,2146.200439453125,2209.584716796875,2269.785400390625,2213.3056640625,2148.5830078125,1782.380126953125,1835.18896484375,1885.9468994140625,1929.85302734375,1979.6220703125,2066.15576171875,2170.781494140625,2075.112548828125,1988.483154296875,1935.076904296875,1886.6455078125,1840.641357421875,1810.6138916015625,1884.916259765625,1931.3135986328125,1982.301025390625,2142.02001953125,1986.204833984375,1934.0750732421875,1887.623779296875,622.442626953125,762.11181640625,890.23193359375,1015.1261596679688,1137.4649658203125,1252.914794921875,1362.6973876953125,1457.9615478515625,1496.607421875,1485.737548828125,1419.689697265625,1331.07470703125,1218.3985595703125,1081.552734375,930.72119140625,771.4716186523438,598.1288452148438,597.8740234375,523.2288818359375,515.1912841796875,531.3294067382812,552.0205078125,561.7369384765625,521.4273071289062,502.25689697265625,523.7875366210938,602.9439697265625,668.9354248046875,775.6360473632812,878.8438720703125,986.3271484375,1013.3748779296875,1035.0926513671875,1054.490478515625,1038.0792236328125,1023.671142578125,688.5847778320312,661.3068237304688,662.5642700195312,708.6172485351562,721.2146606445312,718.533203125,710.5133666992188,667.0337524414062,665.64208984375,692.053466796875,723.3106689453125,724.4778442382812,1106.2493896484375,1108.003662109375,1109.133056640625,1122.9127197265625,1111.5604248046875,1116.82568359375,1113.3692626953125,1189.85009765625,1222.613525390625,1224.391357421875,1213.450927734375,1177.40966796875,1117.5655517578125,1135.91015625,1148.087158203125,1141.26708984375,1120.220703125,1165.0870361328125,1167.4169921875,1153.6575927734375
347,1583.298095703125,1590.4306640625,1605.1005859375,1625.7899169921875,1659.6942138671875,1716.8828125,1785.940673828125,1858.642578125,1958.49951171875,2076.06884765625,2191.365234375,2303.13134765625,2395.453125,2454.1572265625,2491.3857421875,2523.749267578125,2551.57373046875,1584.720703125,1634.686279296875,1715.4056396484375,1798.65087890625,1883.17236328125,2005.07958984375,2106.100830078125,2214.509765625,2322.230224609375,2400.7822265625,1936.108642578125,1925.008544921875,1912.108642578125,1899.49609375,1825.839599609375,1870.047119140625,1917.933349609375,1975.753173828125,2034.580078125,1670.3929443359375,1722.00830078125,1782.064697265625,1835.5908203125,1777.5220947265625,1716.5498046875,2090.244873046875,2147.783447265625,2210.978515625,2271.127685546875,2214.74072265625,2150.075927734375,1785.134765625,1837.350830078125,1888.0201416015625,1932.7119140625,1983.6064453125,2069.5380859375,2173.17236328125,2078.4755859375,1991.8607177734375,1937.54443359375,1888.082763671875,1842.8060302734375,1814.095458984375,1886.8912353515625,1934.0601806640625,1986.0465087890625,2144.40869140625,1989.5169677734375,1936.406982421875,1889.2537841796875,622.458740234375,763.3047485351562,892.6260375976562,1017.1129150390625,1138.992431640625,1253.6370849609375,1362.50830078125,1458.7486572265625,1497.40283203125,1486.7208251953125,1419.333251953125,1329.766845703125,1217.035888671875,1080.034423828125,930.3511352539062,771.4675903320312,598.581787109375,599.5736083984375,524.0181884765625,516.931396484375,534.4647216796875,555.707763671875,565.1375122070312,523.0718383789062,503.36395263671875,523.755859375,603.387451171875,670.001953125,776.88623046875,880.6436767578125,988.7810668945312,1013.4833984375,1035.9810791015625,1056.052490234375,1038.9261474609375,1023.0428466796875,689.8643798828125,662.6182861328125,664.0199584960938,710.1097412109375,722.6866455078125,720.1758422851562,711.725341796875,668.458740234375,666.8510131835938,692.71240234375,724.2161254882812,725.4402465820312,1108.481689453125,1109.065185546875,1110.541748046875,1124.60498046875,1112.8963623046875,1118.094482421875,1115.4388427734375,1195.3465576171875,1230.109375,1231.9609375,1220.47119140625,1182.2596435546875,1119.5704345703125,1136.72802734375,1148.965087890625,1142.154296875,1122.595458984375,1171.05224609375,1173.691650390625,1159.3260498046875
